commence_time,home_team_name,away_team_name,spread,home_spread_odds,away_spread_odds,home_money_line_odds,away_money_line_odds,home_score,away_score
2023-05-06 18:20:00,Chicago Cubs,Miami Marlins,-1.5,115.00,-135.00,-172.00,144.00,4,2
2023-05-06 20:10:00,New York Mets,Colorado Rockies,-1.5,-110.00,-110.00,-220.00,184.00,2,5
2023-05-06 20:10:00,Tampa Bay Rays,New York Yankees,-1.5,120.00,-140.00,-190.00,160.00,2,3
2023-05-06 23:10:00,Kansas City Royals,Oakland Athletics,-1.5,115.00,-135.00,-174.00,146.00,4,5
2023-05-06 23:15:00,Atlanta Braves,Baltimore Orioles,-1.5,-110.00,-110.00,-235.00,194.00,5,4
2023-05-06 23:15:00,San Francisco Giants,Milwaukee Brewers,-1.5,130.00,-150.00,-166.00,140.00,4,1
2023-05-06 22:40:00,Cincinnati Reds,Chicago White Sox,-1.5,155.00,-180.00,178.00,-230.00,5,3
2023-05-07 15:35:00,Atlanta Braves,Baltimore Orioles,-1.5,125.00,-145.00,-162.00,136.00,3,2
2023-05-07 17:40:00,New York Mets,Colorado Rockies,-1.5,-105.00,-115.00,-210.00,176.00,6,13
2023-05-07 20:10:00,Arizona Diamondbacks,Washington Nationals,-1.5,120.00,-140.00,-162.00,136.00,8,9
2023-05-08 22:10:00,Cleveland Guardians,Detroit Tigers,-1.5,105.00,-125.00,194.00,-260.00,2,6
2023-05-08 22:35:00,Baltimore Orioles,Tampa Bay Rays,1.5,-120.00,100.00,136.00,-174.00,0,3
2023-05-08 22:35:00,Pittsburgh Pirates,Colorado Rockies,-1.5,120.00,-140.00,-205.00,158.00,2,0
2023-05-08 23:05:00,New York Yankees,Oakland Athletics,-1.5,100.00,-120.00,-186.00,144.00,7,2
2023-05-09 01:40:00,Arizona Diamondbacks,Miami Marlins,-1.5,-105.00,-115.00,-205.00,172.00,5,2
2023-05-09 01:40:00,Seattle Mariners,Texas Rangers,-1.5,140.00,-165.00,-190.00,160.00,1,2
2023-05-09 01:45:00,San Francisco Giants,Washington Nationals,-1.5,100.00,-120.00,-230.00,190.00,1,5
2023-05-09 22:10:22,Cleveland Guardians,Detroit Tigers,-1.5,-105.00,-115.00,-225.00,188.00,2,0
2023-05-09 22:35:00,Pittsburgh Pirates,Colorado Rockies,-1.5,125.00,-145.00,-164.00,138.00,1,10
2023-05-09 22:40:00,Cincinnati Reds,New York Mets,1.5,115.00,-135.00,188.00,-225.00,7,6
2023-05-09 23:10:01,New York Yankees,Oakland Athletics,-1.5,-110.00,-110.00,-225.00,188.00,10,5
2023-05-09 23:20:00,Atlanta Braves,Boston Red Sox,-1.5,115.00,-135.00,-178.00,150.00,9,3
2023-05-10 01:40:00,Seattle Mariners,Texas Rangers,-1.5,130.00,-150.00,-168.00,142.00,5,0
2023-05-10 01:45:00,San Francisco Giants,Washington Nationals,-1.5,-115.00,-105.00,-250.00,205.00,4,1
2023-05-09 23:39:16,Chicago Cubs,St. Louis Cardinals,-1.5,164.00,-200.00,-225.00,172.00,4,6
2023-05-09 23:40:00,Milwaukee Brewers,Los Angeles Dodgers,1.5,-155.00,135.00,176.00,-230.00,2,6
2023-05-10 16:35:00,New York Yankees,Oakland Athletics,-1.5,-110.00,-110.00,-250.00,205.00,11,3
2023-05-10 17:40:00,Milwaukee Brewers,Los Angeles Dodgers,1.5,-115.00,-105.00,138.00,-164.00,1,8
2023-05-10 19:40:00,Arizona Diamondbacks,Miami Marlins,-1.5,135.00,-155.00,-164.00,138.00,4,5
2023-05-10 19:45:00,San Francisco Giants,Washington Nationals,-1.5,130.00,-150.00,-164.00,138.00,6,11
2023-05-10 22:39:53,Cincinnati Reds,New York Mets,1.5,-115.00,-105.00,148.00,-176.00,1,2
2023-05-10 23:19:23,Atlanta Braves,Boston Red Sox,-1.5,-106.00,-121.00,-225.00,172.00,2,5
2023-05-10 23:39:52,Chicago Cubs,St. Louis Cardinals,1.5,-178.00,146.00,132.00,-168.00,10,4
2023-05-10 23:40:00,Kansas City Royals,Chicago White Sox,1.5,-140.00,120.00,-192.00,150.00,9,1
2023-05-10 23:40:00,Minnesota Twins,San Diego Padres,-1.5,155.00,-180.00,-215.00,168.00,4,3
2023-05-13 00:10:00,Minnesota Twins,Chicago Cubs,-1.5,135.00,-155.00,-166.00,140.00,2,6
2023-05-13 01:40:00,Oakland Athletics,Texas Rangers,1.5,100.00,-120.00,168.00,-200.00,9,7
2023-05-12 23:06:06,Washington Nationals,New York Mets,1.5,-135.00,115.00,-172.00,134.00,2,3
2023-05-12 23:10:50,Boston Red Sox,St. Louis Cardinals,-1.5,160.00,-190.00,188.00,-250.00,6,8
2023-05-13 00:10:00,Chicago White Sox,Houston Astros,1.5,-135.00,115.00,130.00,-154.00,1,5
2023-05-13 17:10:00,Miami Marlins,Cincinnati Reds,-1.5,125.00,-145.00,-166.00,140.00,5,6
2023-05-13 17:10:00,Detroit Tigers,Seattle Mariners,1.5,-115.00,-105.00,136.00,-162.00,0,5
2023-05-13 18:10:00,Minnesota Twins,Chicago Cubs,-1.5,125.00,-145.00,-158.00,134.00,11,1
2023-05-13 20:05:09,Washington Nationals,New York Mets,1.5,-135.00,115.00,130.00,-154.00,3,2
2023-05-13 20:07:00,Oakland Athletics,Texas Rangers,1.5,-120.00,100.00,144.00,-172.00,0,5
2023-05-14 00:10:00,Arizona Diamondbacks,San Francisco Giants,-1.5,115.00,-135.00,-166.00,140.00,7,2
2023-05-13 22:10:00,Cleveland Guardians,Los Angeles Angels,1.5,-165.00,140.00,210.00,-280.00,8,6
2023-05-13 23:10:00,Milwaukee Brewers,Kansas City Royals,-1.5,125.00,-145.00,152.00,-196.00,4,3
2023-05-14 17:35:00,Washington Nationals,New York Mets,1.5,105.00,-125.00,176.00,-210.00,2,8
2023-05-14 17:40:00,Miami Marlins,Cincinnati Reds,-1.5,125.00,-145.00,-158.00,134.00,3,1
2023-05-14 17:40:00,Detroit Tigers,Seattle Mariners,1.5,-110.00,-110.00,144.00,-172.00,5,3
2023-05-14 19:10:00,Colorado Rockies,Philadelphia Phillies,1.5,-115.00,-105.00,132.00,-156.00,4,0
2023-05-14 20:07:00,Oakland Athletics,Texas Rangers,1.5,-120.00,100.00,142.00,-168.00,3,11
2023-05-14 20:10:00,Los Angeles Dodgers,San Diego Padres,-1.5,110.00,-130.00,-174.00,146.00,4,0
2023-05-14 23:10:00,Boston Red Sox,St. Louis Cardinals,1.5,-170.00,145.00,144.00,-186.00,1,9
2023-05-15 20:05:00,Washington Nationals,New York Mets,1.5,-120.00,100.00,136.00,-162.00,10,3
2023-05-16 00:10:00,Houston Astros,Chicago Cubs,-1.5,115.00,-135.00,-184.00,154.00,6,4
2023-05-16 01:40:00,San Diego Padres,Kansas City Royals,-1.5,-105.00,-115.00,-210.00,176.00,4,0
2023-05-15 23:10:47,Toronto Blue Jays,New York Yankees,1.5,-105.00,-125.00,200.00,-280.00,4,7
2023-05-15 23:45:00,St. Louis Cardinals,Milwaukee Brewers,1.5,-175.00,150.00,140.00,-180.00,18,1
2023-05-16 00:05:00,Texas Rangers,Atlanta Braves,1.5,-115.00,-105.00,146.00,-174.00,0,12
2023-05-16 01:40:00,Oakland Athletics,Arizona Diamondbacks,1.5,-105.00,-115.00,184.00,-220.00,2,5
2023-05-16 22:39:35,Miami Marlins,Washington Nationals,-1.5,145.00,-170.00,-158.00,134.00,5,4
2023-05-16 23:07:00,Toronto Blue Jays,New York Yankees,-1.5,115.00,-135.00,-180.00,152.00,3,6
2023-05-16 23:10:00,New York Mets,Tampa Bay Rays,-1.5,120.00,-140.00,-164.00,138.00,5,8
2023-05-16 23:45:00,St. Louis Cardinals,Milwaukee Brewers,-1.5,130.00,-150.00,-180.00,152.00,2,3
2023-05-17 00:10:00,Houston Astros,Chicago Cubs,-1.5,130.00,-150.00,-172.00,144.00,7,3
2023-05-17 01:40:00,Oakland Athletics,Arizona Diamondbacks,1.5,-140.00,120.00,130.00,-154.00,9,8
2023-05-17 01:40:00,San Diego Padres,Kansas City Royals,-1.5,-105.00,-115.00,-196.00,164.00,4,5
2023-05-17 02:10:00,Los Angeles Dodgers,Minnesota Twins,-1.5,105.00,-125.00,-215.00,180.00,1,5
2023-05-17 17:10:00,Detroit Tigers,Pittsburgh Pirates,-1.5,140.00,-165.00,-158.00,134.00,0,8
2023-05-17 19:37:00,Oakland Athletics,Arizona Diamondbacks,1.5,-115.00,-105.00,140.00,-166.00,3,5
2023-05-18 00:05:00,Texas Rangers,Atlanta Braves,1.5,-135.00,115.00,136.00,-162.00,5,6
2023-05-18 00:10:00,Houston Astros,Chicago Cubs,-1.5,130.00,-150.00,-162.00,136.00,7,6
2023-05-17 22:35:00,Baltimore Orioles,Los Angeles Angels,-1.5,145.00,-170.00,-280.00,205.00,3,1
2023-05-18 17:10:00,Miami Marlins,Washington Nationals,-1.5,135.00,-155.00,-154.00,130.00,5,3
2023-05-18 23:07:00,Toronto Blue Jays,New York Yankees,-1.5,145.00,-170.00,136.00,-174.00,2,4
2023-05-18 23:45:00,St. Louis Cardinals,Los Angeles Dodgers,1.5,-125.00,105.00,156.00,-205.00,16,8
2023-05-19 22:35:00,Pittsburgh Pirates,Arizona Diamondbacks,1.5,-125.00,105.00,146.00,-174.00,13,3
2023-05-20 00:05:00,Texas Rangers,Colorado Rockies,-1.5,-105.00,-115.00,-215.00,180.00,7,2
2023-05-20 00:10:00,Houston Astros,Oakland Athletics,-1.5,-125.00,105.00,-250.00,205.00,5,1
2023-05-20 01:40:00,San Diego Padres,Boston Red Sox,-1.5,130.00,-150.00,-158.00,134.00,1,6
2023-05-19 22:40:00,Cincinnati Reds,New York Yankees,1.5,100.00,-130.00,200.00,-270.00,2,6
2023-05-19 22:40:00,Tampa Bay Rays,Milwaukee Brewers,-1.5,150.00,-185.00,-230.00,176.00,1,0
2023-05-20 18:10:00,Chicago White Sox,Kansas City Royals,-1.5,115.00,-135.00,-164.00,138.00,5,1
2023-05-20 20:05:00,Philadelphia Phillies,Chicago Cubs,-1.5,120.00,-140.00,-174.00,146.00,12,3
2023-05-20 20:05:00,Texas Rangers,Colorado Rockies,-1.5,110.00,-130.00,-200.00,168.00,11,5
2023-05-20 20:05:00,San Francisco Giants,Miami Marlins,-1.5,125.00,-145.00,-180.00,152.00,0,1
2023-05-21 17:37:00,Toronto Blue Jays,Baltimore Orioles,-1.5,105.00,-125.00,-200.00,168.00,3,8
2023-05-21 23:10:00,New York Mets,Cleveland Guardians,-1.5,125.00,-145.00,-168.00,142.00,2,1
2023-05-21 18:35:00,Texas Rangers,Colorado Rockies,-1.5,100.00,-120.00,-215.00,180.00,13,3
2023-05-21 20:07:00,Los Angeles Angels,Minnesota Twins,-1.5,145.00,-170.00,-156.00,132.00,4,2
2023-05-22 22:40:00,Philadelphia Phillies,Arizona Diamondbacks,-1.5,100.00,-120.00,-210.00,176.00,3,6
2023-05-22 22:40:00,Cincinnati Reds,St. Louis Cardinals,1.5,-110.00,-110.00,160.00,-190.00,6,5
2023-05-22 23:40:00,Kansas City Royals,Detroit Tigers,1.5,-200.00,170.00,138.00,-176.00,5,8
2023-05-23 00:00:00,Atlanta Braves,Los Angeles Dodgers,-1.5,145.00,-170.00,-156.00,132.00,6,8
2023-05-23 22:35:00,Pittsburgh Pirates,Texas Rangers,1.5,-130.00,110.00,146.00,-174.00,1,6
2023-05-23 23:05:00,New York Yankees,Baltimore Orioles,-1.5,120.00,-140.00,-184.00,154.00,6,5
2023-05-23 23:05:00,Washington Nationals,San Diego Padres,1.5,-135.00,115.00,136.00,-162.00,4,7
2023-05-23 23:20:00,Atlanta Braves,Los Angeles Dodgers,-1.5,-105.00,-115.00,-200.00,168.00,1,8
2023-05-24 01:40:00,Seattle Mariners,Oakland Athletics,-1.5,-115.00,-105.00,-235.00,194.00,3,2
2023-05-23 22:40:00,Philadelphia Phillies,Arizona Diamondbacks,1.5,100.00,-130.00,200.00,-270.00,3,4
2023-05-24 17:10:00,Minnesota Twins,San Francisco Giants,-1.5,145.00,-170.00,-164.00,138.00,7,1
2023-05-24 22:40:00,Cincinnati Reds,St. Louis Cardinals,1.5,-120.00,100.00,138.00,-164.00,10,3
2023-05-24 22:38:00,Tampa Bay Rays,Toronto Blue Jays,-1.5,115.00,-135.00,-210.00,176.00,7,3
2023-05-24 23:05:00,Washington Nationals,San Diego Padres,1.5,-140.00,120.00,130.00,-154.00,5,3
2023-05-25 00:40:00,Colorado Rockies,Miami Marlins,1.5,-110.00,-110.00,138.00,-164.00,2,10
2023-05-25 16:35:00,Cincinnati Reds,St. Louis Cardinals,1.5,-105.00,-115.00,142.00,-168.00,1,2
2023-05-25 20:05:00,Washington Nationals,San Diego Padres,1.5,-105.00,-115.00,158.00,-188.00,6,8
2023-05-26 01:40:00,Seattle Mariners,Oakland Athletics,-1.5,-115.00,-105.00,-250.00,205.00,3,2
2023-05-25 23:40:08,Chicago Cubs,New York Mets,1.5,-205.00,168.00,132.00,-168.00,1,10
2023-05-26 18:20:00,Chicago Cubs,Cincinnati Reds,-1.5,140.00,-170.00,-172.00,144.00,0,9
2023-05-27 00:40:00,Colorado Rockies,New York Mets,1.5,130.00,-150.00,176.00,-210.00,2,5
2023-05-27 02:10:00,Seattle Mariners,Pittsburgh Pirates,-1.5,125.00,-145.00,-168.00,142.00,6,11
2023-05-27 20:10:00,Seattle Mariners,Pittsburgh Pirates,-1.5,110.00,-130.00,-215.00,180.00,5,0
2023-05-27 23:16:43,Chicago Cubs,Cincinnati Reds,-1.5,112.00,-134.00,-178.00,150.00,5,8
2023-05-28 01:10:00,Colorado Rockies,New York Mets,1.5,105.00,-125.00,168.00,-200.00,10,7
2023-05-28 02:07:00,Los Angeles Angels,Miami Marlins,-1.5,100.00,-120.00,-210.00,176.00,5,8
2023-05-27 23:15:00,Arizona Diamondbacks,Boston Red Sox,-1.5,125.00,-155.00,-190.00,148.00,1,2
2023-05-27 23:15:00,Cleveland Guardians,St. Louis Cardinals,-1.5,160.00,-190.00,154.00,-200.00,1,2
2023-05-28 17:35:00,New York Yankees,San Diego Padres,-1.5,135.00,-155.00,-158.00,134.00,10,7
2023-05-28 20:10:00,Seattle Mariners,Pittsburgh Pirates,-1.5,130.00,-150.00,-156.00,132.00,6,3
2023-05-28 23:10:00,Atlanta Braves,Philadelphia Phillies,-1.5,-125.00,105.00,-255.00,210.00,11,4
2023-05-29 17:10:00,Detroit Tigers,Texas Rangers,1.5,-105.00,-115.00,142.00,-168.00,0,5
2023-05-29 20:10:00,Arizona Diamondbacks,Colorado Rockies,-1.5,110.00,-130.00,-178.00,150.00,7,5
2023-05-30 00:07:00,Oakland Athletics,Atlanta Braves,1.5,120.00,-140.00,198.00,-240.00,7,2
2023-05-30 01:10:00,Los Angeles Dodgers,Washington Nationals,-1.5,-120.00,100.00,-250.00,205.00,6,1
2023-05-30 22:40:00,Miami Marlins,San Diego Padres,-1.5,140.00,-165.00,-154.00,130.00,4,9
2023-05-30 23:07:00,Toronto Blue Jays,Milwaukee Brewers,-1.5,115.00,-135.00,-162.00,136.00,7,2
2023-05-30 23:10:00,Boston Red Sox,Cincinnati Reds,-1.5,100.00,-120.00,-198.00,166.00,8,9
2023-05-30 23:45:00,St. Louis Cardinals,Kansas City Royals,-1.5,105.00,-125.00,-196.00,164.00,2,1
2023-05-31 00:05:00,Chicago Cubs,Tampa Bay Rays,1.5,-110.00,-110.00,164.00,-196.00,2,1
2023-05-31 01:40:00,Arizona Diamondbacks,Colorado Rockies,-1.5,-115.00,-105.00,-250.00,205.00,5,1
2023-05-31 01:40:00,Oakland Athletics,Atlanta Braves,1.5,115.00,-135.00,200.00,-245.00,2,1
2023-05-30 22:40:00,Detroit Tigers,Texas Rangers,1.5,-140.00,120.00,192.00,-260.00,6,10
2023-05-30 23:10:00,New York Mets,Philadelphia Phillies,-1.5,155.00,-180.00,-190.00,148.00,2,0
2023-05-31 01:45:00,San Francisco Giants,Pittsburgh Pirates,-1.5,130.00,-150.00,-162.00,136.00,1,2
2023-05-31 19:37:00,Oakland Athletics,Atlanta Braves,1.5,105.00,-125.00,194.00,-240.00,2,4
2023-05-31 20:10:00,Los Angeles Dodgers,Washington Nationals,-1.5,-125.00,105.00,-235.00,194.00,6,10
2023-05-31 23:07:00,Toronto Blue Jays,Milwaukee Brewers,-1.5,-110.00,-110.00,-200.00,168.00,2,4
2023-05-31 23:10:00,Boston Red Sox,Cincinnati Reds,-1.5,100.00,-120.00,-174.00,146.00,4,5
2023-06-01 00:10:00,Houston Astros,Minnesota Twins,-1.5,115.00,-135.00,-178.00,150.00,2,8
2023-06-01 01:40:00,Arizona Diamondbacks,Colorado Rockies,-1.5,105.00,-125.00,-178.00,150.00,6,0
2023-05-31 22:40:00,Miami Marlins,San Diego Padres,1.5,-170.00,145.00,178.00,-235.00,2,1
2023-05-31 23:10:00,New York Mets,Philadelphia Phillies,1.5,-155.00,135.00,-215.00,164.00,4,1
2023-06-01 17:07:00,Toronto Blue Jays,Milwaukee Brewers,-1.5,105.00,-125.00,-200.00,168.00,3,1
2023-06-01 17:10:00,New York Mets,Philadelphia Phillies,-1.5,125.00,-145.00,-172.00,144.00,4,2
2023-06-01 19:40:00,Arizona Diamondbacks,Colorado Rockies,-1.5,110.00,-130.00,-174.00,146.00,5,4
2023-06-01 23:10:00,Boston Red Sox,Cincinnati Reds,-1.5,110.00,-130.00,-180.00,152.00,8,2
2023-06-02 21:10:00,Cincinnati Reds,Milwaukee Brewers,1.5,100.00,-120.00,164.00,-196.00,4,5
2023-06-02 22:40:00,Miami Marlins,Oakland Athletics,-1.5,100.00,-120.00,-198.00,166.00,4,0
2023-06-02 23:05:00,Washington Nationals,Philadelphia Phillies,1.5,-105.00,-115.00,160.00,-190.00,8,7
2023-06-03 01:40:00,San Diego Padres,Chicago Cubs,-1.5,130.00,-150.00,-154.00,130.00,1,2
2023-06-03 00:10:00,Chicago White Sox,Detroit Tigers,-1.5,125.00,-145.00,-154.00,130.00,3,0
2023-06-03 02:15:00,San Francisco Giants,Baltimore Orioles,-1.5,135.00,-155.00,-162.00,136.00,2,3
2023-06-03 20:05:00,Pittsburgh Pirates,St. Louis Cardinals,1.5,-115.00,-105.00,138.00,-164.00,4,3
2023-06-03 20:10:00,Houston Astros,Los Angeles Angels,-1.5,120.00,-140.00,-180.00,152.00,9,6
2023-06-03 20:10:00,Miami Marlins,Oakland Athletics,-1.5,120.00,-140.00,-180.00,152.00,12,1
2023-06-04 02:10:00,Arizona Diamondbacks,Atlanta Braves,1.5,105.00,-125.00,176.00,-210.00,2,5
2023-06-04 02:10:00,San Diego Padres,Chicago Cubs,-1.5,130.00,-150.00,-158.00,134.00,6,0
2023-06-04 15:35:00,Pittsburgh Pirates,St. Louis Cardinals,1.5,-125.00,105.00,130.00,-154.00,2,1
2023-06-04 17:35:00,Washington Nationals,Philadelphia Phillies,1.5,-115.00,-105.00,140.00,-166.00,3,11
2023-06-04 17:40:00,Miami Marlins,Oakland Athletics,-1.5,-115.00,-105.00,-240.00,198.00,7,5
2023-06-04 18:10:00,Chicago White Sox,Detroit Tigers,-1.5,120.00,-140.00,-158.00,134.00,6,2
2023-06-04 18:10:00,Minnesota Twins,Cleveland Guardians,-1.5,120.00,-140.00,-162.00,136.00,1,2
2023-06-04 23:09:59,Los Angeles Dodgers,New York Yankees,-1.5,130.00,-150.00,-172.00,134.00,1,4
2023-06-05 20:05:00,Boston Red Sox,Tampa Bay Rays,1.5,-120.00,100.00,144.00,-172.00,1,4
2023-06-05 22:40:00,Philadelphia Phillies,Detroit Tigers,-1.5,-110.00,-110.00,-230.00,190.00,8,3
2023-06-05 23:05:00,Pittsburgh Pirates,Oakland Athletics,-1.5,105.00,-125.00,-174.00,146.00,5,4
2023-06-06 01:10:00,San Diego Padres,Chicago Cubs,-1.5,125.00,-145.00,-162.00,136.00,5,0
2023-06-05 23:10:00,Cincinnati Reds,Milwaukee Brewers,1.5,-165.00,140.00,-270.00,200.00,2,0
2023-06-06 22:40:00,Tampa Bay Rays,Minnesota Twins,-1.5,125.00,-145.00,-178.00,150.00,7,0
2023-06-06 23:05:00,New York Yankees,Chicago White Sox,-1.5,125.00,-145.00,-178.00,150.00,2,3
2023-06-06 23:05:00,Pittsburgh Pirates,Oakland Athletics,-1.5,-110.00,-110.00,-230.00,190.00,2,11
2023-06-06 23:10:00,Cincinnati Reds,Los Angeles Dodgers,1.5,105.00,-125.00,176.00,-210.00,9,8
2023-06-07 00:30:00,Atlanta Braves,New York Mets,-1.5,115.00,-135.00,-162.00,136.00,6,4
2023-06-06 23:07:00,Toronto Blue Jays,Houston Astros,-1.5,140.00,-165.00,-235.00,180.00,5,1
2023-06-07 00:40:00,Colorado Rockies,San Francisco Giants,1.5,-115.00,-105.00,130.00,-154.00,4,10
2023-06-07 16:35:00,Pittsburgh Pirates,Oakland Athletics,-1.5,125.00,-145.00,-178.00,150.00,5,9
2023-06-07 22:10:00,Miami Marlins,Kansas City Royals,-1.5,115.00,-135.00,-164.00,138.00,6,1
2023-06-07 23:07:00,Toronto Blue Jays,Houston Astros,-1.5,125.00,-145.00,-156.00,132.00,3,2
2023-06-07 23:10:00,Cincinnati Reds,Los Angeles Dodgers,1.5,-110.00,-110.00,144.00,-172.00,8,6
2023-06-08 00:40:00,Colorado Rockies,San Francisco Giants,1.5,105.00,-125.00,168.00,-200.00,4,5
2023-06-07 22:40:00,Tampa Bay Rays,Minnesota Twins,-1.5,205.00,-255.00,-260.00,192.00,2,1
2023-06-07 23:05:00,Washington Nationals,Arizona Diamondbacks,1.5,-150.00,130.00,158.00,-205.00,2,6
2023-06-07 23:10:00,Cleveland Guardians,Boston Red Sox,-1.5,135.00,-165.00,-166.00,130.00,5,2
2023-06-07 23:20:00,Atlanta Braves,New York Mets,1.5,-190.00,160.00,178.00,-235.00,7,5
2023-06-07 23:40:00,Milwaukee Brewers,Baltimore Orioles,-1.5,140.00,-165.00,-235.00,180.00,10,2
2023-06-08 16:35:00,Cincinnati Reds,Los Angeles Dodgers,1.5,105.00,-125.00,180.00,-215.00,0,6
2023-06-08 17:10:00,Tampa Bay Rays,Minnesota Twins,-1.5,135.00,-155.00,-174.00,146.00,4,2
2023-06-08 19:10:00,Colorado Rockies,San Francisco Giants,1.5,105.00,-125.00,152.00,-180.00,4,6
2023-06-08 23:20:00,Atlanta Braves,New York Mets,-1.5,125.00,-145.00,-172.00,144.00,13,10
2023-06-08 23:07:00,Toronto Blue Jays,Houston Astros,1.5,-150.00,130.00,196.00,-260.00,3,2
2023-06-09 22:40:00,Tampa Bay Rays,Texas Rangers,-1.5,115.00,-135.00,-174.00,146.00,8,3
2023-06-09 23:05:00,Baltimore Orioles,Kansas City Royals,-1.5,120.00,-140.00,-172.00,144.00,3,2
2023-06-09 23:05:00,New York Yankees,Boston Red Sox,-1.5,130.00,-150.00,-168.00,142.00,2,3
2023-06-09 23:20:00,Atlanta Braves,Washington Nationals,-1.5,-105.00,-115.00,-200.00,168.00,3,2
2023-06-10 00:10:00,Milwaukee Brewers,Oakland Athletics,-1.5,-115.00,-105.00,-235.00,194.00,2,5
2023-06-10 00:15:00,St. Louis Cardinals,Cincinnati Reds,-1.5,115.00,-135.00,-174.00,146.00,7,4
2023-06-10 00:40:00,Colorado Rockies,San Diego Padres,1.5,105.00,-125.00,152.00,-180.00,6,9
2023-06-09 22:40:00,Detroit Tigers,Arizona Diamondbacks,1.5,-130.00,110.00,205.00,-280.00,6,11
2023-06-10 18:15:00,St. Louis Cardinals,Cincinnati Reds,-1.5,120.00,-140.00,-164.00,138.00,4,8
2023-06-10 20:10:00,Atlanta Braves,Washington Nationals,-1.5,105.00,-125.00,-196.00,164.00,6,4
2023-06-10 20:10:00,Milwaukee Brewers,Oakland Athletics,-1.5,-105.00,-115.00,-196.00,164.00,1,2
2023-06-11 02:07:00,Los Angeles Angels,Seattle Mariners,-1.5,130.00,-150.00,-154.00,130.00,2,6
2023-06-10 23:35:00,San Francisco Giants,Chicago Cubs,-1.5,120.00,-150.00,-192.00,150.00,0,4
2023-06-11 15:35:00,Detroit Tigers,Arizona Diamondbacks,1.5,110.00,-130.00,194.00,-240.00,5,7
2023-06-11 17:37:00,Toronto Blue Jays,Minnesota Twins,-1.5,-115.00,-105.00,-210.00,176.00,7,6
2023-06-11 17:40:00,Tampa Bay Rays,Texas Rangers,-1.5,100.00,-120.00,-200.00,168.00,7,3
2023-06-11 18:10:00,Milwaukee Brewers,Oakland Athletics,-1.5,-105.00,-115.00,-210.00,176.00,6,8
2023-06-11 19:10:00,Colorado Rockies,San Diego Padres,1.5,110.00,-130.00,158.00,-188.00,5,4
2023-06-11 23:10:00,New York Yankees,Boston Red Sox,-1.5,150.00,-175.00,-235.00,180.00,2,3
2023-06-12 23:10:00,Boston Red Sox,Colorado Rockies,-1.5,-130.00,110.00,-250.00,205.00,3,4
2023-06-13 00:05:00,Texas Rangers,Los Angeles Angels,-1.5,135.00,-155.00,-154.00,130.00,6,9
2023-06-13 23:10:00,Boston Red Sox,Colorado Rockies,-1.5,-120.00,100.00,-215.00,180.00,6,7
2023-06-14 01:40:00,San Diego Padres,Cleveland Guardians,-1.5,140.00,-165.00,-162.00,136.00,6,3
2023-06-14 02:10:00,Los Angeles Dodgers,Chicago White Sox,-1.5,110.00,-130.00,-205.00,172.00,5,1
2023-06-14 01:40:00,Seattle Mariners,Miami Marlins,-1.5,155.00,-180.00,-166.00,140.00,9,3
2023-06-14 01:40:00,Oakland Athletics,Tampa Bay Rays,1.5,110.00,-130.00,176.00,-210.00,2,1
2023-06-14 17:10:00,Detroit Tigers,Atlanta Braves,1.5,-115.00,-105.00,138.00,-164.00,5,6
2023-06-14 17:10:00,Minnesota Twins,Milwaukee Brewers,-1.5,135.00,-155.00,-162.00,136.00,4,2
2023-06-15 01:10:00,Boston Red Sox,Colorado Rockies,-1.5,-115.00,-105.00,-225.00,188.00,6,3
2023-06-15 01:40:00,Seattle Mariners,Miami Marlins,-1.5,120.00,-140.00,-196.00,164.00,1,4
2023-06-15 00:10:00,Houston Astros,Washington Nationals,-1.5,-120.00,100.00,-225.00,188.00,5,4
2023-06-15 01:40:00,San Diego Padres,Cleveland Guardians,-1.5,145.00,-170.00,-168.00,142.00,5,0
2023-06-15 02:10:00,Los Angeles Dodgers,Chicago White Sox,-1.5,-130.00,110.00,-250.00,205.00,4,8
2023-06-15 19:37:00,Oakland Athletics,Tampa Bay Rays,1.5,100.00,-120.00,158.00,-188.00,3,4
2023-06-15 23:10:00,Minnesota Twins,Detroit Tigers,-1.5,100.00,-120.00,-215.00,180.00,4,8
2023-06-16 00:10:00,Houston Astros,Washington Nationals,-1.5,-115.00,-105.00,-250.00,205.00,1,4
2023-06-16 00:40:00,San Diego Padres,Cleveland Guardians,-1.5,120.00,-140.00,-172.00,144.00,6,8
2023-06-16 02:10:00,Los Angeles Dodgers,Chicago White Sox,-1.5,130.00,-150.00,-166.00,140.00,5,4
2023-06-16 00:05:00,Chicago Cubs,Pittsburgh Pirates,-1.5,140.00,-165.00,-158.00,134.00,7,2
2023-06-16 23:05:00,Washington Nationals,Miami Marlins,1.5,-115.00,-105.00,160.00,-190.00,5,6
2023-06-16 23:20:00,Atlanta Braves,Colorado Rockies,-1.5,-125.00,105.00,-250.00,205.00,8,1
2023-06-17 00:10:00,Houston Astros,Cincinnati Reds,-1.5,100.00,-120.00,-200.00,168.00,1,2
2023-06-17 00:10:00,Kansas City Royals,Los Angeles Angels,1.5,-120.00,100.00,134.00,-158.00,0,3
2023-06-17 01:40:00,Oakland Athletics,Philadelphia Phillies,1.5,-125.00,105.00,140.00,-166.00,1,6
2023-06-17 00:05:00,Texas Rangers,Toronto Blue Jays,1.5,-135.00,115.00,130.00,-154.00,1,2
