commence_time,last_home_odds,last_away_odds,home_score,away_score,result
2023-05-02 23:10:00,108.00,-136.00,3,2,HOME WIN
2023-05-02 23:40:00,-110.00,-116.00,7,11,AWAY WIN
2023-05-02 23:45:00,-116.00,-110.00,1,5,AWAY WIN
2023-05-03 00:05:00,130.00,-154.00,6,4,HOME WIN
2023-05-03 00:10:00,-205.00,172.00,0,2,AWAY WIN
2023-05-03 00:40:00,142.00,-168.00,3,2,HOME WIN
2023-05-03 01:40:00,-200.00,168.00,1,2,AWAY WIN
2023-05-03 01:40:00,114.00,-134.00,1,2,AWAY WIN
2023-05-03 02:10:00,-154.00,130.00,13,1,HOME WIN
2023-05-03 18:10:00,-166.00,140.00,2,4,AWAY WIN
2023-05-03 20:10:00,-250.00,205.00,7,1,HOME WIN
2023-05-03 22:39:46,-1600.00,850.00,8,1,HOME WIN
2023-05-03 22:40:00,720.00,-1350.00,6,14,AWAY WIN
2023-05-03 22:40:00,-1450.00,770.00,8,1,HOME WIN
2023-05-03 23:05:00,146.00,-186.00,2,1,HOME WIN
2023-05-03 23:05:00,290.00,-410.00,4,3,HOME WIN
2023-05-03 23:10:00,235.00,-330.00,8,3,HOME WIN
2023-05-03 23:10:00,-122.00,-104.00,6,4,HOME WIN
2023-05-03 23:40:00,-104.00,-122.00,6,0,HOME WIN
2023-05-03 23:45:00,-116.00,-110.00,4,6,AWAY WIN
2023-05-04 00:40:00,-102.00,-116.00,7,1,HOME WIN
2023-05-04 01:40:00,164.00,-196.00,2,7,AWAY WIN
2023-05-04 17:10:00,160.00,-190.00,2,0,HOME WIN
2023-05-04 17:10:00,-205.00,172.00,3,2,HOME WIN
2023-05-04 17:15:00,-136.00,116.00,7,11,AWAY WIN
2023-05-04 18:10:00,138.00,-164.00,10,13,AWAY WIN
2023-05-04 18:10:00,112.00,-132.00,3,7,AWAY WIN
2023-05-04 19:10:00,130.00,-154.00,9,6,HOME WIN
2023-05-04 19:37:00,205.00,-250.00,3,5,AWAY WIN
2023-05-04 22:10:00,-1000.00,580.00,11,5,HOME WIN
2023-05-05 18:20:00,-168.00,142.00,4,1,HOME WIN
2023-05-05 22:35:00,1400.00,-3000.00,0,4,AWAY WIN
2023-05-05 22:40:00,-128.00,100.00,4,5,AWAY WIN
2023-05-05 22:40:00,-3500.00,1550.00,5,4,HOME WIN
2023-05-05 23:05:00,120.00,-152.00,3,5,AWAY WIN
2023-05-05 23:09:58,-136.00,106.00,0,2,AWAY WIN
2023-05-05 23:10:00,-225.00,172.00,1,0,HOME WIN
2023-05-05 23:20:00,-320.00,230.00,4,9,AWAY WIN
2023-05-06 00:10:00,-142.00,120.00,8,12,AWAY WIN
2023-05-06 00:15:00,-240.00,198.00,4,5,AWAY WIN
2023-05-06 01:38:00,-134.00,114.00,5,4,HOME WIN
2023-05-06 01:40:00,-190.00,160.00,3,1,HOME WIN
2023-05-06 01:40:00,100.00,-118.00,5,2,HOME WIN
2023-05-06 02:10:00,-136.00,116.00,4,6,AWAY WIN
2023-05-06 02:15:00,110.00,-130.00,6,4,HOME WIN
2023-05-06 18:15:00,-215.00,180.00,5,6,AWAY WIN
2023-05-06 18:20:00,-172.00,144.00,4,2,HOME WIN
2023-05-06 20:10:00,-220.00,184.00,2,5,AWAY WIN
2023-05-06 20:10:00,-190.00,160.00,2,3,AWAY WIN
2023-05-06 22:10:00,-370.00,260.00,4,3,HOME WIN
2023-05-06 22:35:00,128.00,-152.00,2,8,AWAY WIN
2023-05-06 22:40:00,178.00,-230.00,5,3,HOME WIN
2023-05-06 23:10:00,110.00,-140.00,4,5,AWAY WIN
2023-05-06 23:15:00,-270.00,200.00,5,4,HOME WIN
2023-05-06 23:15:00,-360.00,250.00,4,7,AWAY WIN
2023-05-06 23:15:00,-350.00,250.00,4,1,HOME WIN
2023-05-07 00:10:00,-130.00,110.00,8,7,HOME WIN
2023-05-07 00:40:00,-126.00,108.00,1,2,AWAY WIN
2023-05-07 01:07:00,-110.00,-106.00,1,10,AWAY WIN
2023-05-07 01:40:00,102.00,-120.00,7,5,HOME WIN
2023-05-07 15:35:00,-162.00,136.00,3,2,HOME WIN
2023-05-07 17:35:00,-132.00,112.00,6,1,HOME WIN
2023-05-07 17:35:00,112.00,-132.00,1,10,AWAY WIN
2023-05-07 17:40:00,114.00,-134.00,2,0,HOME WIN
2023-05-07 17:40:00,-210.00,176.00,6,13,AWAY WIN
2023-05-07 18:10:00,-110.00,-106.00,5,1,HOME WIN
2023-05-07 18:20:00,100.00,-118.00,4,5,AWAY WIN
2023-05-07 20:07:00,-120.00,102.00,8,16,AWAY WIN
2023-05-07 20:10:00,-162.00,136.00,8,9,AWAY WIN
2023-05-07 20:10:00,-126.00,108.00,4,17,AWAY WIN
2023-05-07 20:10:00,-120.00,102.00,3,1,HOME WIN
2023-05-07 23:10:00,-400.00,270.00,2,5,AWAY WIN
2023-05-08 22:10:00,194.00,-260.00,2,6,AWAY WIN
2023-05-08 22:35:00,136.00,-174.00,0,3,AWAY WIN
2023-05-08 22:35:00,-205.00,158.00,2,0,HOME WIN
2023-05-08 23:05:00,-186.00,144.00,7,2,HOME WIN
2023-05-08 23:39:42,-160.00,126.00,1,3,AWAY WIN
2023-05-08 23:40:00,-122.00,-106.00,9,3,HOME WIN
2023-05-09 00:40:00,-142.00,112.00,12,5,HOME WIN
2023-05-09 01:38:00,108.00,-126.00,6,4,HOME WIN
2023-05-09 01:40:00,-205.00,172.00,5,2,HOME WIN
2023-05-09 01:40:00,-190.00,160.00,1,2,AWAY WIN
2023-05-09 01:45:00,-230.00,190.00,1,5,AWAY WIN
2023-05-09 22:10:22,-370.00,260.00,2,0,HOME WIN
2023-05-09 22:35:00,310.00,-450.00,1,10,AWAY WIN
2023-05-09 22:36:16,-400.00,280.00,4,2,HOME WIN
2023-05-09 22:40:00,-480.00,330.00,7,6,HOME WIN
2023-05-09 22:42:35,-320.00,225.00,8,4,HOME WIN
2023-05-09 23:10:01,-190.00,148.00,10,5,HOME WIN
2023-05-09 23:20:00,-1200.00,680.00,9,3,HOME WIN
2023-05-09 23:39:16,-225.00,172.00,4,6,AWAY WIN
2023-05-09 23:40:00,176.00,-230.00,2,6,AWAY WIN
2023-05-09 23:40:00,-128.00,100.00,1,6,AWAY WIN
2023-05-10 01:38:00,-142.00,120.00,1,3,AWAY WIN
2023-05-10 01:40:00,-110.00,-106.00,2,6,AWAY WIN
2023-05-10 01:40:00,126.00,-148.00,2,4,AWAY WIN
2023-05-10 01:40:00,-162.00,136.00,5,0,HOME WIN
2023-05-10 01:45:00,-245.00,200.00,4,1,HOME WIN
2023-05-10 16:35:00,-148.00,126.00,3,4,AWAY WIN
2023-05-10 16:35:00,-250.00,205.00,11,3,HOME WIN
2023-05-10 17:10:00,-130.00,110.00,0,5,AWAY WIN
2023-05-10 17:40:00,138.00,-164.00,1,8,AWAY WIN
2023-05-10 19:40:00,-164.00,138.00,4,5,AWAY WIN
2023-05-10 19:45:00,-164.00,138.00,6,11,AWAY WIN
2023-05-10 20:05:00,-120.00,102.00,2,1,HOME WIN
2023-05-10 20:07:00,102.00,-120.00,4,5,AWAY WIN
2023-05-10 22:35:00,-116.00,-110.00,2,1,HOME WIN
2023-05-10 22:39:53,240.00,-340.00,1,2,AWAY WIN
2023-05-10 23:19:23,-225.00,172.00,2,5,AWAY WIN
2023-05-10 23:39:52,132.00,-168.00,10,4,HOME WIN
2023-05-10 23:40:00,-192.00,150.00,9,1,HOME WIN
2023-05-10 23:40:00,-215.00,168.00,4,3,HOME WIN
2023-05-11 17:10:00,102.00,-120.00,5,3,HOME WIN
2023-05-11 18:10:00,-116.00,-102.00,4,3,HOME WIN
2023-05-11 23:05:00,-158.00,124.00,2,8,AWAY WIN
2023-05-12 01:40:00,124.00,-146.00,2,6,AWAY WIN
2023-05-12 01:40:00,230.00,-280.00,0,4,AWAY WIN
2023-05-12 22:40:21,116.00,-148.00,4,7,AWAY WIN
2023-05-12 22:40:36,2500.00,-6000.00,2,9,AWAY WIN
2023-05-12 23:06:06,-172.00,134.00,2,3,AWAY WIN
2023-05-12 23:06:16,-136.00,106.00,6,3,HOME WIN
2023-05-12 23:07:51,-104.00,-122.00,3,0,HOME WIN
2023-05-12 23:07:59,-106.00,-120.00,6,5,HOME WIN
2023-05-12 23:10:13,-450.00,310.00,4,5,AWAY WIN
2023-05-12 23:10:50,188.00,-250.00,6,8,AWAY WIN
2023-05-13 00:10:00,-162.00,136.00,2,6,AWAY WIN
2023-05-13 00:10:00,130.00,-154.00,1,5,AWAY WIN
2023-05-13 00:10:00,-290.00,235.00,5,1,HOME WIN
2023-05-13 00:40:00,112.00,-132.00,3,6,AWAY WIN
2023-05-13 01:40:00,-106.00,-110.00,7,5,HOME WIN
2023-05-13 01:40:00,146.00,-174.00,9,7,HOME WIN
2023-05-13 02:10:00,-138.00,118.00,4,2,HOME WIN
2023-05-13 17:05:00,118.00,-138.00,9,8,HOME WIN
2023-05-13 17:10:00,-166.00,140.00,5,6,AWAY WIN
2023-05-13 17:10:00,136.00,-162.00,0,5,AWAY WIN
2023-05-13 18:10:00,-158.00,134.00,11,1,HOME WIN
2023-05-13 19:07:00,-118.00,100.00,5,2,HOME WIN
2023-05-13 20:05:09,130.00,-154.00,3,2,HOME WIN
2023-05-13 20:07:00,144.00,-172.00,0,5,AWAY WIN
2023-05-13 20:10:00,-116.00,-102.00,3,4,AWAY WIN
2023-05-13 22:10:00,210.00,-280.00,8,6,HOME WIN
2023-05-13 23:05:00,-800.00,480.00,2,0,HOME WIN
2023-05-13 23:10:00,152.00,-196.00,4,3,HOME WIN
2023-05-13 23:15:00,-122.00,-104.00,3,1,HOME WIN
2023-05-13 23:15:00,-330.00,235.00,4,2,HOME WIN
2023-05-14 00:10:00,-178.00,150.00,7,2,HOME WIN
2023-05-14 00:10:00,120.00,-142.00,4,7,AWAY WIN
2023-05-14 15:35:00,102.00,-120.00,4,3,HOME WIN
2023-05-14 17:35:00,-134.00,116.00,0,4,AWAY WIN
2023-05-14 17:35:00,176.00,-210.00,2,8,AWAY WIN
2023-05-14 17:35:00,102.00,-120.00,7,8,AWAY WIN
2023-05-14 17:40:00,-158.00,134.00,3,1,HOME WIN
2023-05-14 17:40:00,144.00,-172.00,5,3,HOME WIN
2023-05-14 18:10:00,-108.00,-108.00,16,3,HOME WIN
2023-05-14 18:10:00,116.00,-136.00,3,4,AWAY WIN
2023-05-14 19:10:00,132.00,-156.00,4,0,HOME WIN
2023-05-14 20:07:00,142.00,-168.00,3,11,AWAY WIN
2023-05-14 20:10:00,114.00,-134.00,2,1,HOME WIN
2023-05-14 20:10:00,-174.00,146.00,4,0,HOME WIN
2023-05-14 23:10:00,144.00,-186.00,1,9,AWAY WIN
2023-05-15 20:05:00,136.00,-162.00,10,3,HOME WIN
2023-05-15 22:35:00,600.00,-1100.00,5,9,AWAY WIN
2023-05-15 23:10:00,-112.00,-112.00,1,10,AWAY WIN
2023-05-15 23:10:47,200.00,-280.00,4,7,AWAY WIN
2023-05-15 23:45:00,140.00,-180.00,18,1,HOME WIN
2023-05-16 00:05:00,146.00,-174.00,0,12,AWAY WIN
2023-05-16 00:10:00,-196.00,164.00,6,4,HOME WIN
2023-05-16 00:40:00,104.00,-122.00,9,8,HOME WIN
2023-05-16 01:40:00,184.00,-220.00,2,5,AWAY WIN
2023-05-16 01:40:00,-230.00,190.00,4,0,HOME WIN
2023-05-16 01:45:00,-118.00,100.00,6,3,HOME WIN
2023-05-16 02:10:00,-118.00,100.00,9,8,HOME WIN
2023-05-16 22:35:00,-1250.00,640.00,7,3,HOME WIN
2023-05-16 22:39:35,-1250.00,630.00,5,4,HOME WIN
2023-05-16 22:40:00,-1800.00,940.00,4,0,HOME WIN
2023-05-16 23:07:00,170.00,-220.00,3,6,AWAY WIN
2023-05-16 23:10:00,-164.00,138.00,5,8,AWAY WIN
2023-05-16 23:10:00,-650.00,410.00,9,4,HOME WIN
2023-05-16 23:45:00,-118.00,-108.00,2,3,AWAY WIN
2023-05-17 00:05:00,-108.00,-108.00,7,4,HOME WIN
2023-05-17 00:10:00,-178.00,150.00,7,3,HOME WIN
2023-05-17 00:10:00,102.00,-120.00,8,3,HOME WIN
2023-05-17 00:40:00,-132.00,112.00,1,3,AWAY WIN
2023-05-17 01:40:00,134.00,-158.00,9,8,HOME WIN
2023-05-17 01:40:00,-198.00,166.00,4,5,AWAY WIN
2023-05-17 01:45:00,100.00,-118.00,4,3,HOME WIN
2023-05-17 02:10:00,-210.00,176.00,1,5,AWAY WIN
2023-05-17 17:10:00,-158.00,134.00,0,8,AWAY WIN
2023-05-17 19:10:00,-116.00,-102.00,11,6,HOME WIN
2023-05-17 19:10:00,-148.00,126.00,7,3,HOME WIN
2023-05-17 19:37:00,140.00,-166.00,3,5,AWAY WIN
2023-05-17 22:35:00,-280.00,205.00,3,1,HOME WIN
2023-05-17 22:40:00,-410.00,290.00,4,3,HOME WIN
2023-05-17 23:07:00,-102.00,-126.00,3,0,HOME WIN
2023-05-17 23:10:00,-2000.00,1040.00,12,3,HOME WIN
2023-05-17 23:10:00,-130.00,102.00,8,7,HOME WIN
2023-05-17 23:45:00,-154.00,122.00,3,0,HOME WIN
2023-05-18 00:05:00,126.00,-148.00,5,6,AWAY WIN
2023-05-18 00:10:00,-172.00,144.00,7,6,HOME WIN
2023-05-18 00:10:00,-136.00,116.00,7,2,HOME WIN
2023-05-18 16:35:00,-132.00,112.00,5,6,AWAY WIN
2023-05-18 17:10:00,-154.00,130.00,5,3,HOME WIN
2023-05-18 17:10:00,-106.00,-110.00,3,2,HOME WIN
2023-05-18 18:10:00,-148.00,126.00,1,3,AWAY WIN
2023-05-18 23:07:00,136.00,-174.00,2,4,AWAY WIN
2023-05-18 23:45:00,156.00,-205.00,16,8,HOME WIN
2023-05-19 22:35:00,-1200.00,680.00,13,3,HOME WIN
2023-05-19 22:40:00,200.00,-270.00,2,6,AWAY WIN
2023-05-19 22:40:00,-230.00,176.00,1,0,HOME WIN
2023-05-19 23:04:52,1320.00,-3000.00,6,8,AWAY WIN
2023-05-19 23:05:00,290.00,-430.00,1,10,AWAY WIN
2023-05-19 23:06:56,126.00,-160.00,2,6,AWAY WIN
2023-05-19 23:10:00,450.00,-700.00,10,9,HOME WIN
2023-05-19 23:20:00,-330.00,235.00,6,2,HOME WIN
2023-05-20 00:05:00,-240.00,198.00,7,2,HOME WIN
2023-05-20 00:10:00,-136.00,116.00,2,0,HOME WIN
2023-05-20 00:10:00,-270.00,220.00,5,1,HOME WIN
2023-05-20 00:15:00,104.00,-122.00,0,5,AWAY WIN
2023-05-20 01:38:00,120.00,-142.00,5,4,HOME WIN
2023-05-20 01:40:00,-158.00,134.00,1,6,AWAY WIN
2023-05-20 02:15:00,-120.00,102.00,4,3,HOME WIN
2023-05-20 18:10:00,-164.00,138.00,5,1,HOME WIN
2023-05-20 19:07:00,-148.00,126.00,5,6,AWAY WIN
2023-05-20 20:05:00,-136.00,116.00,3,4,AWAY WIN
2023-05-20 20:05:00,-174.00,146.00,12,3,HOME WIN
2023-05-20 20:05:00,-200.00,168.00,11,5,HOME WIN
2023-05-20 20:05:00,-104.00,-112.00,5,2,HOME WIN
2023-05-20 20:05:00,-180.00,152.00,0,1,AWAY WIN
2023-05-20 20:10:00,-320.00,260.00,3,2,HOME WIN
2023-05-20 23:15:00,-370.00,260.00,3,7,AWAY WIN
2023-05-20 23:15:00,-750.00,450.00,6,5,HOME WIN
2023-05-21 02:07:00,-132.00,112.00,2,6,AWAY WIN
2023-05-21 02:10:00,-126.00,108.00,2,4,AWAY WIN
2023-05-21 15:35:00,126.00,-148.00,1,4,AWAY WIN
2023-05-21 17:35:00,102.00,-120.00,3,8,AWAY WIN
2023-05-21 17:35:00,-106.00,-110.00,3,2,HOME WIN
2023-05-21 17:35:00,-120.00,102.00,2,1,HOME WIN
2023-05-21 17:35:00,-130.00,110.00,6,4,HOME WIN
2023-05-21 17:37:00,-200.00,168.00,3,8,AWAY WIN
2023-05-21 18:10:00,-375.00,300.00,2,0,HOME WIN
2023-05-21 18:15:00,124.00,-146.00,10,5,HOME WIN
2023-05-21 18:35:00,-215.00,180.00,13,3,HOME WIN
2023-05-21 20:05:00,-120.00,102.00,7,5,HOME WIN
2023-05-21 20:07:00,-156.00,132.00,4,2,HOME WIN
2023-05-21 20:10:00,-144.00,122.00,7,0,HOME WIN
2023-05-21 23:10:00,140.00,-180.00,2,1,HOME WIN
2023-05-22 22:09:33,-650.00,410.00,3,0,HOME WIN
2023-05-22 22:35:00,-104.00,-122.00,6,4,HOME WIN
2023-05-22 22:40:00,144.00,-186.00,3,6,AWAY WIN
2023-05-22 22:40:00,-186.00,144.00,6,5,HOME WIN
2023-05-22 22:40:00,-370.00,260.00,6,4,HOME WIN
2023-05-22 23:40:00,138.00,-176.00,5,8,AWAY WIN
2023-05-22 23:40:00,-122.00,-104.00,2,12,AWAY WIN
2023-05-22 23:40:00,310.00,-450.00,1,4,AWAY WIN
2023-05-23 00:00:00,-156.00,132.00,6,8,AWAY WIN
2023-05-23 00:40:00,100.00,-118.00,5,3,HOME WIN
2023-05-23 01:38:00,-116.00,-102.00,2,1,HOME WIN
2023-05-23 01:40:00,-335.00,270.00,11,2,HOME WIN
2023-05-23 22:10:00,440.00,-700.00,2,4,AWAY WIN
2023-05-23 22:35:00,1120.00,-2400.00,1,6,AWAY WIN
2023-05-23 22:39:56,710.00,-1300.00,1,20,AWAY WIN
2023-05-23 22:40:00,200.00,-270.00,3,4,AWAY WIN
2023-05-23 22:40:00,1020.00,-2000.00,5,8,AWAY WIN
2023-05-23 23:05:00,200.00,-270.00,6,5,HOME WIN
2023-05-23 23:05:00,390.00,-600.00,4,7,AWAY WIN
2023-05-23 23:20:00,170.00,-220.00,1,8,AWAY WIN
2023-05-23 23:39:47,-112.00,-112.00,7,2,HOME WIN
2023-05-23 23:40:00,114.00,-144.00,4,1,HOME WIN
2023-05-23 23:40:00,102.00,-128.00,6,0,HOME WIN
2023-05-23 23:40:00,-450.00,310.00,3,4,AWAY WIN
2023-05-24 00:40:00,116.00,-136.00,5,4,HOME WIN
2023-05-24 01:38:00,-102.00,-116.00,4,0,HOME WIN
2023-05-24 01:40:00,-225.00,188.00,3,2,HOME WIN
2023-05-24 16:35:00,108.00,-126.00,2,3,AWAY WIN
2023-05-24 17:05:00,106.00,-124.00,6,5,HOME WIN
2023-05-24 17:10:00,-152.00,128.00,0,6,AWAY WIN
2023-05-24 17:10:00,-106.00,-110.00,4,0,HOME WIN
2023-05-24 17:10:00,-164.00,138.00,7,1,HOME WIN
2023-05-24 22:38:00,-3500.00,1460.00,7,3,HOME WIN
2023-05-24 22:40:00,-1600.00,820.00,10,3,HOME WIN
2023-05-24 23:05:00,-600.00,390.00,5,3,HOME WIN
2023-05-24 23:20:00,-122.00,-104.00,4,3,HOME WIN
2023-05-24 23:39:55,-112.00,-112.00,4,2,HOME WIN
2023-05-25 00:10:00,-118.00,100.00,4,6,AWAY WIN
2023-05-25 00:35:00,-144.00,122.00,6,9,AWAY WIN
2023-05-25 00:40:00,148.00,-176.00,2,10,AWAY WIN
2023-05-25 01:38:00,-106.00,-110.00,7,3,HOME WIN
2023-05-25 01:40:00,-320.00,260.00,6,1,HOME WIN
2023-05-25 16:35:00,142.00,-168.00,1,2,AWAY WIN
2023-05-25 17:10:00,-130.00,110.00,6,3,HOME WIN
2023-05-25 19:10:00,100.00,-118.00,7,6,HOME WIN
2023-05-25 20:05:00,158.00,-188.00,6,8,AWAY WIN
2023-05-25 22:40:00,-480.00,330.00,7,2,HOME WIN
2023-05-25 23:08:59,-142.00,112.00,1,3,AWAY WIN
2023-05-25 23:20:00,-122.00,-104.00,8,5,HOME WIN
2023-05-25 23:40:00,-118.00,-108.00,0,5,AWAY WIN
2023-05-25 23:40:08,132.00,-168.00,1,10,AWAY WIN
2023-05-26 01:40:00,-255.00,210.00,3,2,HOME WIN
2023-05-26 18:20:00,-172.00,144.00,0,9,AWAY WIN
2023-05-26 22:40:00,1080.00,-2000.00,3,12,AWAY WIN
2023-05-26 22:40:00,-1450.00,800.00,9,3,HOME WIN
2023-05-26 23:05:00,112.00,-142.00,2,12,AWAY WIN
2023-05-26 23:05:00,-138.00,108.00,1,5,AWAY WIN
2023-05-26 23:10:00,-106.00,-120.00,4,3,HOME WIN
2023-05-26 23:20:00,-130.00,102.00,4,6,AWAY WIN
2023-05-27 00:10:00,-110.00,-106.00,10,12,AWAY WIN
2023-05-27 00:10:00,-148.00,126.00,1,15,AWAY WIN
2023-05-27 00:10:00,122.00,-144.00,1,3,AWAY WIN
2023-05-27 00:40:00,176.00,-210.00,2,5,AWAY WIN
2023-05-27 01:38:00,-142.00,120.00,2,6,AWAY WIN
2023-05-27 01:40:00,108.00,-126.00,2,7,AWAY WIN
2023-05-27 01:40:00,225.00,-275.00,2,5,AWAY WIN
2023-05-27 02:10:00,-162.00,136.00,6,11,AWAY WIN
2023-05-27 17:05:00,-142.00,120.00,3,2,HOME WIN
2023-05-27 18:10:00,-106.00,-110.00,9,7,HOME WIN
2023-05-27 20:05:00,-120.00,102.00,3,5,AWAY WIN
2023-05-27 20:10:00,-130.00,110.00,1,2,AWAY WIN
2023-05-27 20:10:00,-108.00,-108.00,2,4,AWAY WIN
2023-05-27 20:10:00,-112.00,-104.00,5,6,AWAY WIN
2023-05-27 20:10:00,-112.00,-104.00,1,3,AWAY WIN
2023-05-27 20:10:00,-215.00,180.00,5,0,HOME WIN
2023-05-27 23:15:00,-190.00,148.00,1,2,AWAY WIN
2023-05-27 23:15:00,154.00,-200.00,1,2,AWAY WIN
2023-05-27 23:16:43,-1250.00,630.00,5,8,AWAY WIN
2023-05-28 01:10:00,176.00,-210.00,10,7,HOME WIN
2023-05-28 02:07:00,-215.00,180.00,5,8,AWAY WIN
2023-05-28 17:35:00,-158.00,134.00,10,7,HOME WIN
2023-05-28 17:40:00,-102.00,-116.00,6,5,HOME WIN
2023-05-28 17:40:00,124.00,-146.00,4,3,HOME WIN
2023-05-28 18:10:00,102.00,-120.00,3,2,HOME WIN
2023-05-28 18:10:00,106.00,-124.00,7,5,HOME WIN
2023-05-28 18:10:00,-104.00,-112.00,0,3,AWAY WIN
2023-05-28 18:20:00,-148.00,126.00,5,8,AWAY WIN
2023-05-28 19:10:00,120.00,-142.00,11,10,HOME WIN
2023-05-28 20:07:00,220.00,-270.00,1,10,AWAY WIN
2023-05-28 20:07:00,-146.00,124.00,0,2,AWAY WIN
2023-05-28 20:10:00,-112.00,-104.00,4,2,HOME WIN
2023-05-28 20:10:00,-156.00,132.00,6,3,HOME WIN
2023-05-28 23:10:00,-5000.00,2100.00,11,4,HOME WIN
2023-05-29 17:05:00,-142.00,120.00,0,5,AWAY WIN
2023-05-29 17:10:00,142.00,-168.00,0,5,AWAY WIN
2023-05-29 18:20:00,108.00,-126.00,1,0,HOME WIN
2023-05-29 20:10:00,-178.00,150.00,7,5,HOME WIN
2023-05-29 20:10:00,-126.00,108.00,5,7,AWAY WIN
2023-05-29 21:05:00,-142.00,120.00,14,4,HOME WIN
2023-05-30 00:07:00,205.00,-255.00,7,2,HOME WIN
2023-05-30 00:10:00,-144.00,122.00,4,6,AWAY WIN
2023-05-30 01:10:00,-250.00,205.00,6,1,HOME WIN
2023-05-30 01:40:00,-142.00,120.00,4,10,AWAY WIN
2023-05-30 22:40:00,192.00,-260.00,6,10,AWAY WIN
2023-05-30 22:40:00,-450.00,310.00,4,9,AWAY WIN
2023-05-30 23:05:00,-6000.00,2700.00,8,5,HOME WIN
2023-05-30 23:07:00,-2400.00,1120.00,7,2,HOME WIN
2023-05-30 23:10:00,-235.00,180.00,8,9,AWAY WIN
2023-05-30 23:10:00,-190.00,148.00,2,0,HOME WIN
2023-05-30 23:45:00,-260.00,192.00,2,1,HOME WIN
2023-05-31 00:05:00,152.00,-180.00,2,1,HOME WIN
2023-05-31 00:10:00,-146.00,124.00,7,3,HOME WIN
2023-05-31 00:10:00,-108.00,-108.00,5,1,HOME WIN
2023-05-31 01:40:00,-260.00,215.00,5,1,HOME WIN
2023-05-31 01:40:00,215.00,-260.00,2,1,HOME WIN
2023-05-31 01:40:00,-142.00,120.00,2,10,AWAY WIN
2023-05-31 01:45:00,-162.00,136.00,1,2,AWAY WIN
2023-05-31 02:10:00,-335.00,270.00,9,3,HOME WIN
2023-05-31 18:10:00,-142.00,120.00,5,12,AWAY WIN
2023-05-31 18:20:00,118.00,-138.00,3,4,AWAY WIN
2023-05-31 19:37:00,194.00,-240.00,2,4,AWAY WIN
2023-05-31 19:45:00,-126.00,108.00,4,9,AWAY WIN
2023-05-31 20:10:00,-235.00,194.00,6,10,AWAY WIN
2023-05-31 22:40:00,178.00,-235.00,2,1,HOME WIN
2023-05-31 23:07:00,128.00,-166.00,2,4,AWAY WIN
2023-05-31 23:10:00,-290.00,215.00,4,5,AWAY WIN
2023-05-31 23:10:00,-215.00,164.00,4,1,HOME WIN
2023-06-01 00:10:00,-188.00,158.00,2,8,AWAY WIN
2023-06-01 01:40:00,-162.00,136.00,6,0,HOME WIN
2023-06-01 01:40:00,-144.00,122.00,1,0,HOME WIN
2023-06-01 17:07:00,-200.00,168.00,3,1,HOME WIN
2023-06-01 17:10:00,108.00,-126.00,1,10,AWAY WIN
2023-06-01 17:10:00,-172.00,144.00,4,2,HOME WIN
2023-06-01 19:40:00,-174.00,146.00,5,4,HOME WIN
2023-06-01 23:10:00,-128.00,100.00,8,2,HOME WIN
2023-06-01 23:40:00,-116.00,-110.00,7,6,HOME WIN
2023-06-02 00:10:00,-144.00,122.00,5,2,HOME WIN
2023-06-02 21:10:00,-200.00,154.00,4,5,AWAY WIN
2023-06-02 22:40:00,-950.00,540.00,4,0,HOME WIN
2023-06-02 23:05:00,-380.00,270.00,8,7,HOME WIN
2023-06-02 23:05:00,770.00,-1450.00,7,5,HOME WIN
2023-06-03 00:05:00,-104.00,-112.00,2,0,HOME WIN
2023-06-03 00:10:00,-154.00,130.00,3,0,HOME WIN
2023-06-03 00:10:00,-134.00,114.00,1,0,HOME WIN
2023-06-03 00:10:00,-126.00,108.00,2,7,AWAY WIN
2023-06-03 00:10:00,-132.00,112.00,6,2,HOME WIN
2023-06-03 00:40:00,-132.00,112.00,0,3,AWAY WIN
2023-06-03 01:40:00,100.00,-118.00,3,2,HOME WIN
2023-06-03 01:40:00,-174.00,146.00,1,2,AWAY WIN
2023-06-03 02:10:00,-148.00,126.00,8,4,HOME WIN
2023-06-03 02:15:00,-162.00,136.00,2,3,AWAY WIN
2023-06-03 18:10:00,-152.00,128.00,2,1,HOME WIN
2023-06-03 20:05:00,138.00,-164.00,4,3,HOME WIN
2023-06-03 20:10:00,104.00,-122.00,8,10,AWAY WIN
2023-06-03 20:10:00,-144.00,122.00,4,6,AWAY WIN
2023-06-03 20:10:00,-180.00,152.00,9,6,HOME WIN
2023-06-03 20:10:00,-180.00,152.00,12,1,HOME WIN
2023-06-03 20:10:00,-108.00,-108.00,1,2,AWAY WIN
2023-06-03 22:10:00,460.00,-750.00,2,4,AWAY WIN
2023-06-03 23:15:00,-140.00,110.00,2,4,AWAY WIN
2023-06-03 23:15:00,114.00,-144.00,3,6,AWAY WIN
2023-06-04 02:05:00,-132.00,112.00,4,0,HOME WIN
2023-06-04 02:10:00,184.00,-220.00,2,5,AWAY WIN
2023-06-04 02:10:00,-188.00,158.00,6,0,HOME WIN
2023-06-04 15:35:00,130.00,-154.00,2,1,HOME WIN
2023-06-04 17:35:00,-102.00,-116.00,2,6,AWAY WIN
2023-06-04 17:35:00,140.00,-166.00,3,11,AWAY WIN
2023-06-04 17:40:00,-118.00,100.00,1,5,AWAY WIN
